Building Number,0.0,544.0,
Building Number,1.0,694.0,
Building Number,6.0,726.0,
Building Number,11.0,726.0,
Building Number,16.0,726.0,
Building Number,21.0,726.0,
Building Number,26.0,726.0,
Building Number,31.0,726.0,
Building Number,36.0,726.0,
